elem_index,area_name,onrc,surf_class,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037
43,OWLES TCE_388_id_1819,Primary Collector,seal,72.68,72.68,72.68,72.68,72.68,72.68,72.68,72.68,71.03,71.03,71.03,71.03,71.03,71.03,71.03,71.03
44,HOODS ROAD_99_id_288,Secondary Collector,seal,46.92,56.15,56.15,56.15,56.15,56.15,56.15,56.15,56.15,56.15,56.15,56.15,53.83,53.83,53.83,53.83
45,THE PARADE_00000,Access,seal,86.47,86.47,86.47,86.47,86.47,86.47,86.47,86.47,86.47,86.47,86.47,86.47,84.67,84.67,84.67,84.67
46,TAYLOR STREET (TU)_0_id_922,Access,seal,84.34,84.34,84.34,84.34,84.34,84.34,84.34,84.34,83.22,83.22,83.22,83.22,83.22,83.22,83.22,83.22
47,KAIMANAWA STREET_215_id_268,Access,seal,72.64,58.66,58.66,58.66,58.66,58.66,58.66,58.66,58.66,58.66,58.66,58.66,58.66,56.47,56.47,56.47
48,FORTUNE LANE_00000,Low Volume,ac,86.24,86.24,86.24,86.24,86.24,86.24,86.24,86.24,86.24,86.24,86.24,86.24,86.24,86.24,86.24,86.24
49,HASSALL STREET_851_id_390,Primary Collector,ac,56.68,56.68,56.68,56.68,56.68,56.68,56.68,56.68,56.68,56.68,56.68,56.68,56.68,56.68,56.68,56.68
50,SANDHURST DRIVE_433_id_1031,Arterial,ac,53.81,53.81,53.81,53.81,53.81,53.81,53.81,53.81,53.81,53.81,53.81,53.81,53.81,53.81,53.81,53.81
51,JUNCTION ROAD_2820_id_313,Access,seal,69.46,69.46,69.46,69.46,69.46,69.46,69.46,68.09,68.09,68.09,68.09,68.09,68.09,68.09,68.09,68.09
52,TRIPP SETTLEMENT ROAD_5850_id_953,Access,seal,82.27,82.27,82.27,82.27,82.27,82.27,82.27,82.27,82.27,82.27,82.27,80.21,80.21,80.21,80.21,80.21
53,QUARRY ROAD_9200_id_487,Low Volume,seal,80.85,80.85,80.85,80.85,80.85,80.85,80.85,80.85,80.85,80.85,78.96,78.96,78.96,78.96,78.96,78.96
54,OBAN ROAD_15_id_426,Access,seal,86.95,86.95,86.95,86.95,86.95,86.95,86.95,86.95,86.95,86.95,86.95,85.46,85.46,85.46,85.46,85.46
55,PEEL FOREST ROAD_10884_id_209,Secondary Collector,seal,67.3,67.3,67.3,67.3,67.3,67.3,67.3,67.3,67.3,65.24,65.24,65.24,65.24,65.24,65.24,65.24
56,TAIEPA RD_895_id_5154,Access,seal,67.78,67.78,67.78,67.78,67.78,67.78,66.77,66.77,66.77,66.77,66.77,66.77,66.77,66.77,66.77,66.77
57,WALTHAM RD 3 EAST_298_id_2553,Regional,ac,14.66,14.66,14.66,14.66,14.66,14.66,14.66,14.66,14.66,14.66,14.66,14.66,14.66,14.66,42.97,42.97
58,CHAPMAN STREET (METHVEN)_100_id_113,Access,seal,80.21,80.21,80.21,80.21,80.21,81.33,81.33,81.33,81.33,81.33,81.33,81.33,81.33,81.33,81.33,81.33
59,MOFFAT ROAD_618_id_397,Regional,ac,39.75,39.75,39.75,39.75,39.75,39.75,39.75,39.75,39.75,39.75,39.75,39.75,39.75,39.75,39.75,39.75
60,MAYFIELD LANE_0_id_379,Low Volume,ac,89.24,89.24,89.24,89.24,89.24,89.24,89.24,89.24,89.24,89.24,89.24,89.24,89.24,89.24,89.24,89.24
61,BRIDGE STREET (ASHBURTON)_1138_id_78,Primary Collector,seal,72.07,72.07,72.07,72.07,72.07,72.07,72.07,72.07,72.07,72.07,69.71,69.71,69.71,69.71,69.71,69.71
62,CALIFORNIA DRIVE_00168,Primary Collector,seal,58.46,58.46,58.46,58.46,58.46,58.46,58.46,58.46,56.46,56.46,56.46,56.46,56.46,56.46,56.46,56.46
63,INLAND RD_24440,Primary Collector,seal,63.31,63.31,63.31,63.31,63.31,63.31,63.31,61.82,61.82,61.82,61.82,61.82,61.82,61.82,61.82,61.82
64,RUSHFORD ROAD_2384_id_5018,Low Volume,seal,88.05,88.05,88.05,88.05,88.05,88.05,88.05,88.05,88.05,88.05,88.05,88.05,86.34,86.34,86.34,86.34
65,LOWER DOWNS ROAD_6798_id_354,Secondary Collector,seal,84.15,84.15,84.15,84.15,84.15,84.15,84.15,84.15,84.15,84.15,84.15,84.15,84.15,84.15,84.15,84.15
66,MURCHISON DR_198_id_633,Access,seal,82,82,82,82,82.17,82.17,82.17,82.17,82.17,82.17,82.17,82.17,82.17,82.17,82.17,79.1
67,VOGEL ST_98_id_5652,Access,seal,75.18,75.18,75.18,75.18,75.06,75.06,75.06,75.06,75.06,75.06,75.06,75.06,75.06,75.06,75.06,75.06
68,DOWNS ROAD_624_id_260,Access,seal,91.95,91.95,91.95,91.95,91.95,91.95,91.95,91.95,91.95,91.95,91.95,91.95,91.95,91.95,91.95,91.95
69,BOWMONT ST_735_id_5257,Access,seal,81.93,81.93,81.93,81.93,81.93,81.93,81.93,80.96,80.96,80.96,80.96,80.96,80.96,80.96,80.96,80.96
70,KAIMAI VIEW DRIVE_23_id_1126,Low Volume,ac,100.03,100.03,100.03,100.03,100.03,100.03,100.03,100.03,100.03,100.03,100.03,100.03,100.03,100.03,100.03,100.03
71,LONGBEACH ROAD_6475_id_349,Secondary Collector,seal,61.35,43.67,43.67,43.67,43.67,43.67,43.67,43.67,43.67,43.67,43.67,40.66,40.66,40.66,40.66,40.66
72,SHAKESPEARE AVENUE_00886,Primary Collector,seal,96.05,96.05,96.05,96.05,61.16,61.16,61.16,61.16,61.16,61.16,61.16,61.16,61.16,61.16,61.16,56.39
73,SEAFIELD ROAD_7460_id_536,Primary Collector,seal,25.66,25.66,25.66,25.66,25.66,25.66,25.66,25.66,25.66,25.66,25.66,66.3,65.9,65.9,65.9,65.9
74,BEACONSFIELD FLAT ROAD_1800_id_65,Low Volume,seal,87.66,87.66,87.66,87.66,87.66,87.66,87.66,87.66,87.66,87.66,87.66,86.12,86.12,86.12,86.12,86.12
75,ESK ST_697_id_5353,Secondary Collector,ac,52.05,52.05,52.05,52.05,52.05,52.05,52.05,52.05,52.05,52.05,52.05,52.05,52.05,52.05,52.05,52.05
