elem_index,area_name,onrc,surf_class,treat_2022,reason_2022,comment_2022,treat_2023,reason_2023,comment_2023,treat_2024,reason_2024,comment_2024,treat_2025,reason_2025,comment_2025,treat_2026,reason_2026,comment_2026,treat_2027,reason_2027,comment_2027,treat_2028,reason_2028,comment_2028,treat_2029,reason_2029,comment_2029,treat_2030,reason_2030,comment_2030,treat_2031,reason_2031,comment_2031,treat_2032,reason_2032,comment_2032,treat_2033,reason_2033,comment_2033,treat_2034,reason_2034,comment_2034,treat_2035,reason_2035,comment_2035,treat_2036,reason_2036,comment_2036
106,MCLEANS ISLAND RD_8778_id_1588,Primary Collector,seal,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =2.02; sdi =1.73; age =24.6,mesh_cracks =3.23; shoving =1.17; potholes =1.08,,,,,,,,,,,,,,,,,,
107,THOMPSONS TRACK_22500_id_591,Primary Collector,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,HINDS RIVER ROAD_0_id_282,Low Volume,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =2.08; sdi =1.97; age =22.5,mesh_cracks =2.23; shoving =1.83; potholes =1.79,,,,,,,,,
109,VICTORIA AVE_502_id_5648,Arterial,ac,,,,,,,RehabAC_UH,pdi =57.73; sdi =24.42; age =11.1,mesh_cracks =80.25; shoving =0.15; potholes =0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,BONNINGTONS ROAD_1179_id_71,Low Volume,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.9; sdi =1.9; age =16.4,mesh_cracks =2.12; shoving =1.6; potholes =0.98,,,,,,
111,BREMNERS ROAD_0_id_77,Primary Collector,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,FLINDERS RD_649_id_2729,Access,seal,,,,,,,,,,,,,ChipSeal,pdi =1.39; sdi =1.88; age =23.7,mesh_cracks =3; shoving =0.37; potholes =1.04,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.72; sdi =2.23; age =8,mesh_cracks =1.34; shoving =1.11; potholes =2.86,,,
113,ELLES RD_3341_id_5350,Arterial,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabAC_UH,pdi =61.73; sdi =31.67; age =22.1,mesh_cracks =102.11; shoving =4.92; potholes =1.54,,,,,,,,,,,,,,,
114,FOURTH AVENUE (WEST)_251_id_176,Low Volume,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,HAY ST_628_id_1101,Primary Collector,seal,,,,,,,,,,ChipSeal,pdi =1.22; sdi =0.85; age =18.3,mesh_cracks =1.27; shoving =1.77; potholes =0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.71; sdi =2.56; age =10,mesh_cracks =2.32; shoving =1.05; potholes =0.66
116,STRICKLAND ST_722_id_2315,Primary Collector,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabAC_UH,pdi =40.74; sdi =23.28; age =30.9,mesh_cracks =73.29; shoving =1.9; potholes =1.9,,,,,,,,,,,,
117,AVON RD_0_id_5094,Secondary Collector,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =2.11; sdi =0.8; age =13.1,mesh_cracks =1.41; shoving =0.81; potholes =0.21,,,,,,
118,FERGUSSON DRIVE_07197,Arterial,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,HARRIER STREET_510_id_212,Low Volume,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,MANUWAI DRIVE_612_id_356,Low Volume,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,LAGUNA GARDENS_92_id_3466,Low Volume,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,OKA STREET_4_id_1438,Low Volume,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ThinAC,pdi =1.87; sdi =0; age =20.6,mesh_cracks =0; shoving =0; potholes =0
123,MAYFIELD KLONDYKE ROAD_1056_id_377,Access,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,LEWIS ST_851_id_5462,Access,seal,,,,,,,,,,,,,,,,ChipSeal,pdi =1.48; sdi =0.87; age =14.1,mesh_cracks =0.67; shoving =0.51; potholes =0.53,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.6; sdi =2.07; age =8,mesh_cracks =1.4; shoving =1.11; potholes =0.56
125,DOME ST_618_id_5322,Access,seal,,,,,,,,,,,,,ChipSeal,pdi =1.57; sdi =0.32; age =17.1,mesh_cracks =0.51; shoving =0.37; potholes =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,WINCHESTER-HANGING ROCK ROAD_8743_id_1015,Access,seal,,,,SecondCoat,pdi =0; sdi =1.65; age =3.7,mesh_cracks =0; shoving =0; potholes =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.52; sdi =1.88; age =13,mesh_cracks =1.75; shoving =1.29; potholes =0.93
127,MESSINES AVENUE_00762,Primary Collector,seal,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.64; sdi =1.41; age =14.3,mesh_cracks =3.03; shoving =0.84; potholes =0.72,,,,,,,,,,,,,,,,,,,,,,,,
128,OXFORD STREET_0_id_457,Access,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,WAIMARIE ST EXTN_0_id_7119,Access,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabAC_UL,pdi =42.8; sdi =23.44; age =28.7,mesh_cracks =66.86; shoving =37.94; potholes =4.72,,,
130,MARINE PARADE_695_id_359,Primary Collector,ac,,,,,,,,,,,,,,,,,,,ThinAC,pdi =1.68; sdi =1.13; age =16,mesh_cracks =2.02; shoving =0.76; potholes =0.73,,,,,,,,,,,,,,,,,,,,,,,,
131,TAURIKURA DRIVE (EASTBOUND)_918_id_2139,Arterial,seal,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.65; sdi =1.14; age =9.5,mesh_cracks =1.78; shoving =0.7; potholes =0.1,,,,,,,,,,,,,,,,,,,,,,,,
132,SCHOOL RD_01022,Secondary Collector,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.88; sdi =1.69; age =14.1,mesh_cracks =2.38; shoving =1.27; potholes =0.64,,,,,,
133,LEADER RD EAST_11200,Secondary Collector,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =2.15; sdi =2.99; age =13.1,mesh_cracks =4.01; shoving =1.1; potholes =0.49,,,,,,,,,,,,
134,BAY RD_3223_id_5171,Primary Collector,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabAC_UH,pdi =41.93; sdi =22.61; age =20.1,mesh_cracks =66.91; shoving =3.92; potholes =2.43,,,
135,ALPINE AVE_00000,Access,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =2.02; sdi =1.69; age =13.1,mesh_cracks =1.51; shoving =1.08; potholes =0.49,,,,,,,,,,,,,,,
136,ISABELLA ST_243_id_5417,Primary Collector,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,KELLAND HILL ROAD_400_id_470,Primary Collector,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,OPAKI KAIPARORO ROAD_2880_id_208,Access,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,ANDREW STREET (TU)_6_id_21,Access,seal,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =2.1; sdi =8.02; age =22.5,mesh_cracks =1.89; shoving =1.15; potholes =1.52,,,,,,,,,,,,,,,,,,
140,ENDEAVOUR AVENUE_11_id_155,Access,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =2.11; sdi =1.4; age =28.7,mesh_cracks =1.57; shoving =1.28; potholes =1.27,,,,,,,,,,,,,,,
141,ALEXANDER RD/DANTE RD ROUNDABOUT_00000,Primary Collector,ac,,,,,,,,,,,,,,,,,,,ThinAC,pdi =1.72; sdi =1.18; age =15.1,mesh_cracks =2.15; shoving =0.75; potholes =0.78,,,,,,,,,,,,,,,,,,,,,,,,
142,EAST STREET_1375_id_182,Arterial,ac,,,,,,,,,,,,,,,,ThinAC,pdi =1.41; sdi =2.75; age =33.6,mesh_cracks =1.85; shoving =0.6; potholes =0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,BALCAIRN AMBERLEY RD_05082,Primary Collector,seal,,,,,,,ChipSeal,pdi =3.28; sdi =0.29; age =9.1,mesh_cracks =0.42; shoving =9.11; potholes =0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,LEADER RD WEST_08000,Secondary Collector,seal,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.8; sdi =1.83; age =15.1,mesh_cracks =2.46; shoving =1.79; potholes =0.81,,,,,,,,,,,,,,,,,,
145,GORDON STREET_497_id_123,Access,seal,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.66; sdi =1.58; age =14.5,mesh_cracks =1.75; shoving =1.27; potholes =0.79,,,,,,,,,,,,,,,,,,,,,
146,LINE ROAD_10114_id_344,Secondary Collector,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,WINCHESTER AVENUE_00000,Low Volume,seal,,,,,,,,,,,,,ChipSeal,pdi =1.18; sdi =0.6; age =20.3,mesh_cracks =1.15; shoving =0.36; potholes =0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,MAFFEYS RD_143_id_1490,Secondary Collector,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,LEINSTER AVENUE_6_id_314,Access,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ThinAC,pdi =2.21; sdi =0; age =19.9,mesh_cracks =0; shoving =0; potholes =0
150,TAKAHE STREET_4_id_344,Access,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.55; sdi =1; age =17.5,mesh_cracks =1.66; shoving =0; potholes =0
151,ESTUARY VIEW ROAD_18_id_1526,Access,ac,,,,,,,,,,,,,ThinAC,pdi =1.38; sdi =0; age =22.6,mesh_cracks =0; shoving =0; potholes =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,HUNTINGDON AVENUE_1078_id_5030,Low Volume,seal,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.71; sdi =1.56; age =9.6,mesh_cracks =1.61; shoving =1.25; potholes =0.94,,,,,,,,,,,,,,,,,,,,,
153,ELM CRES_0_id_5351,Access,seal,,,,,,,,,,,,,,,,ChipSeal,pdi =1.36; sdi =0.69; age =21.1,mesh_cracks =0.57; shoving =0.5; potholes =0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,BUCCLEUGH ST_193_id_383,Access,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.95; sdi =1.5; age =9.2,mesh_cracks =1.81; shoving =1.23; potholes =0.61,,,,,,,,,,,,,,,
155,HILLSTONE AVENUE_4_id_237,Access,seal,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.84; sdi =20.61; age =23.7,mesh_cracks =1.24; shoving =1.06; potholes =1.88,,,,,,,,,,,,,,,,,,
156,EARL ROAD_1680_id_265,Primary Collector,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =2.07; sdi =1.79; age =20.8,mesh_cracks =2.92; shoving =1.39; potholes =1.28,,,,,,,,,,,,,,,
157,GARGAN ROAD_327_id_2174,Access,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ThinAC,pdi =1.95; sdi =2.03; age =14.8,mesh_cracks =2.83; shoving =1.39; potholes =0.8,,,,,,,,,
158,R72 - GERALDINE-ARUNDEL ROAD_4600_id_1695,Primary Collector,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =2.28; sdi =2.03; age =11.4,mesh_cracks =4.25; shoving =1.1; potholes =0.34,,,,,,,,,,,,
159,GRANGE ROAD_1654_id_196,Primary Collector,seal,,,,,,,,,,,,,ChipSeal,pdi =2.22; sdi =1.58; age =9.9,mesh_cracks =3.06; shoving =0.99; potholes =0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =3.72; sdi =4.36; age =10,mesh_cracks =6.93; shoving =1.72; potholes =0.87
160,HANRAHAN STREET_435_id_253,Access,block,,,,,,,,,,,,,,,,,,,,,,,,,,,,ThinAC,pdi =1.99; sdi =1.74; age =18.3,mesh_cracks =2.54; shoving =1.26; potholes =1.4,,,,,,,,,,,,,,,
161,JETTY ROAD_0_id_449,Arterial,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =2.02; sdi =1.23; age =17.3,mesh_cracks =1.87; shoving =0; potholes =0.8,,,,,,,,,,,,
162,DOUGLAS ST_14_id_257,Primary Collector,ac,,,,RehabAC_UH,pdi =67.5; sdi =52.5; age =10.2,mesh_cracks =175; shoving =0; potholes =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ThinAC,pdi =2.28; sdi =1.3; age =11,mesh_cracks =1.89; shoving =0.82; potholes =0.35,,,
163,ELM STREET_00238,Access,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabCS_UL,pdi =41.79; sdi =36.89; age =41.2,mesh_cracks =55.57; shoving =3.04; potholes =22.8,SecondCoat,pdi =0; sdi =0; age =0,mesh_cracks =0; shoving =0; potholes =0
164,CHERTSEY LINE ROAD_1191_id_119,Access,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,R72 - WINCHESTER-GERALDINE ROAD_8000_id_1020,Arterial,seal,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.71; sdi =1.74; age =13.5,mesh_cracks =2.53; shoving =1.49; potholes =0.65,,,,,,,,,,,,,,,,,,,,,
166,PONDEROSA GROVE_00000,Low Volume,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =2.06; sdi =1.55; age =39.1,mesh_cracks =1.65; shoving =1.43; potholes =1.42,,,,,,,,,,,,,,,
167,BARROW ST EAST_214_id_1750,Access,seal,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.7; sdi =1.24; age =8.1,mesh_cracks =1.43; shoving =1.07; potholes =0.35,,,,,,,,,,,,,,,,,,,,,
168,OLD NORTH ROAD_6_id_671,Arterial,ac,,,,,,,,,,,,,,,,,,,,,,,,,RehabAC_UH,pdi =46.26; sdi =33.85; age =16.7,mesh_cracks =107.34; shoving =6.44; potholes =5.28,,,,,,,,,,,,,,,,,,
169,JEFFS WAY_4_id_2379,Low Volume,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ThinAC,pdi =2.15; sdi =2.11; age =17.6,mesh_cracks =2.18; shoving =1.79; potholes =1.22,,,,,,,,,
170,HERBERT ST_239_id_5396,Primary Collector,ac,,,,,,,,,,RehabAC_UH,pdi =42.25; sdi =18.87; age =18.1,mesh_cracks =62.32; shoving =0.26; potholes =0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ThinAC,pdi =2.99; sdi =1.65; age =10,mesh_cracks =3.35; shoving =0.82; potholes =0.23
171,SPEARGRASS GROVE_00245,Low Volume,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.92; sdi =1.64; age =15.2,mesh_cracks =1.67; shoving =1.39; potholes =0.8,,,,,,,,,,,,,,,
172,THOMPSONS TRACK_22960_id_591,Primary Collector,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,ROTHERHAM RD NORTH_02433,Primary Collector,seal,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.59; sdi =1.55; age =12.1,mesh_cracks =2.29; shoving =0.97; potholes =0.35,,,,,,,,,,,,,,,,,,
174,WALLACEVILLE ROAD_02931,Primary Collector,ac,,,,,,,,,,,,,,,,,,,,,,,,,ThinAC,pdi =2.1; sdi =2.24; age =16.3,mesh_cracks =3.98; shoving =1.14; potholes =1.11,,,,,,,,,,,,,,,,,,
175,FOYLE ST EAST_297_id_1760,Access,seal,,,,,,,,,,,,,,,,ChipSeal,pdi =1.26; sdi =0.8; age =19.1,mesh_cracks =0.63; shoving =0.51; potholes =0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.46; sdi =2.38; age =9,mesh_cracks =1.56; shoving =1.28; potholes =0.75
176,EASTERN TCE_955_id_796,Secondary Collector,seal,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.42; sdi =1.71; age =27.6,mesh_cracks =0.94; shoving =0.7; potholes =2.55,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.7; sdi =2.36; age =8,mesh_cracks =1.22; shoving =0.84; potholes =3.53
177,GLOUCESTER ST 2 EAST FITZGERALD AVE_1112_id_3145,Primary Collector,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,MORTON ST_494_id_5513,Secondary Collector,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,FERGUSSON DRIVE_05607,Arterial,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabAC_UH,pdi =42.96; sdi =30.64; age =19,mesh_cracks =93.69; shoving =4.16; potholes =2.83
180,THIRD AVENUE SERVICE LANE (RP426 RHS)_0_id_1433,Low Volume,ac,,,,,,,,,,,,,,,,ThinAC,pdi =1.95; sdi =0.85; age =23.7,mesh_cracks =0.88; shoving =0.7; potholes =0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,HEDLEY ROAD_2200_id_404,Access,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =2.05; sdi =1.85; age =14.5,mesh_cracks =2.55; shoving =1.44; potholes =0.79,,,,,,,,,,,,
182,POUND ROAD_228_id_1928,Arterial,ac,,,,,,,,,,,,,,,,ThinAC,pdi =1.29; sdi =1.43; age =10.2,mesh_cracks =2.62; shoving =0.83; potholes =0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,DARRAGHS ROAD HLA (#147 - #181)_4_id_703,Low Volume,ac,,,,,,,,,,ThinAC,pdi =1.35; sdi =0.42; age =17.5,mesh_cracks =0; shoving =0; potholes =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,POMONA ST_239_id_5550,Primary Collector,ac,,,,,,,ThinAC,pdi =1.9; sdi =0.16; age =12.1,mesh_cracks =0.27; shoving =0.11; potholes =0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,LAMOND ST EAST_94_id_5451,Secondary Collector,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,KLONDYKE ROAD_0_id_324,Low Volume,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =2.01; sdi =2; age =11.4,mesh_cracks =2.17; shoving =1.78; potholes =1.16,,,,,,,,,,,,
187,HAREWOOD RD 1 PAPANUI TO GREERS RD_921_id_1064,Arterial,seal,,,,ChipSeal,pdi =2.76; sdi =2.81; age =18.2,mesh_cracks =8.33; shoving =0.83; potholes =0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,CHEYNE ST_0_id_5286,Low Volume,seal,,,,ChipSeal,pdi =2.38; sdi =0.07; age =18.1,mesh_cracks =0; shoving =0; potholes =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =2.17; sdi =2.48; age =10,mesh_cracks =1.63; shoving =1.41; potholes =0.88,,,,,,
189,PAKIHI RD_0_id_4793,Access,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,LOWER DOWNS ROAD_7416_id_354,Access,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,METHVEN CHERTSEY ROAD_14000_id_186,Secondary Collector,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =2.18; sdi =1.93; age =14.6,mesh_cracks =3.39; shoving =1.26; potholes =0.5,,,,,,
192,DOMAIN AVENUE (TU)_475_id_249,Secondary Collector,seal,,,,,,,,,,,,,,,,ChipSeal,pdi =1.82; sdi =2.65; age =9.4,mesh_cracks =4.1; shoving =0.7; potholes =0,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,GUSCOTT ROAD_1300_id_369,Access,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =2.32; sdi =2.1; age =26.4,mesh_cracks =2.62; shoving =1.89; potholes =1.83,,,,,,,,,
194,TAUNTON WAY_00000,Low Volume,ac,,,,,,,,,,,,,,,,ThinAC,pdi =1.29; sdi =1.87; age =32,mesh_cracks =0.55; shoving =0.5; potholes =0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,KEYS STREET_00000,Access,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ThinAC,pdi =2.11; sdi =1.43; age =15.1,mesh_cracks =4.77; shoving =0; potholes =0,,,,,,,,,
196,WRENS ROAD_2493_id_5012,Access,seal,,,,,,,,,,,,,,,,ChipSeal,pdi =1.3; sdi =3.51; age =9.6,mesh_cracks =1.39; shoving =0.95; potholes =0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,SEVENTEENTH AVENUE_1091_id_519,Primary Collector,ac,,,,,,,RehabAC_UH,pdi =50.04; sdi =6.88; age =15.9,mesh_cracks =19.54; shoving =140.96; potholes =4.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ThinAC,pdi =2.47; sdi =1.26; age =10,mesh_cracks =2.06; shoving =0.7; potholes =0.22,,,
198,ARNCLIFF ST_0_id_120,Access,seal,,,,,,,,,,,,,,,,ChipSeal,pdi =1.3; sdi =0.81; age =37.5,mesh_cracks =0.94; shoving =0.73; potholes =0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,AMEER STREET_263_id_19,Low Volume,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.88; sdi =1.22; age =18.8,mesh_cracks =1.98; shoving =0; potholes =0,,,
200,AINTREE PLACE_13_id_7,Low Volume,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,KESTREL AVENUE_5_id_1219,Secondary Collector,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,MAIDSTONE RD_1847_id_1495,Primary Collector,seal,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =3.56; sdi =1.5; age =9.6,mesh_cracks =2.82; shoving =1.17; potholes =0.11,,,,,,,,,,,,,,,,,,,,,,,,
203,MOORHOUSE AVE 7 SOUTH O/BRIDGE_188_id_2850,Regional,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,RACECOURSE ROAD_00023,Access,seal,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.98; sdi =1.6; age =14.9,mesh_cracks =1.46; shoving =1.44; potholes =0.81,,,,,,,,,,,,,,,,,,
205,BEACONSFIELD FLAT ROAD_1318_id_65,Low Volume,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,ANNETTS ROAD_1720_id_28,Access,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =2.08; sdi =1.96; age =22.7,mesh_cracks =2.2; shoving =1.83; potholes =1.79,,,,,,,,,
207,LEET ST_1049_id_5459,Secondary Collector,ac,,,,,,,,,,RehabAC_UM,pdi =45.85; sdi =8.2; age =17.1,mesh_cracks =26.61; shoving =4.18; potholes =0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,BUCHANANS RD_1670_id_385,Arterial,seal,,,,,,,,,,,,,ChipSeal,pdi =1.44; sdi =0.94; age =9.3,mesh_cracks =2.17; shoving =0.7; potholes =0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =2.34; sdi =3.45; age =10,mesh_cracks =3.81; shoving =1.31; potholes =0.7
209,MAELOR PL_0_id_4848,Low Volume,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ThinAC,pdi =1.85; sdi =0; age =20.6,mesh_cracks =0; shoving =0; potholes =0
210,ARUNDEL-BELFIELD ROAD_1000_id_36,Secondary Collector,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =2.21; sdi =1.92; age =28.7,mesh_cracks =2.75; shoving =1.6; potholes =1.53,,,,,,,,,,,,
211,THOMSON STREET_1810_id_592,Low Volume,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PEEL FOREST ROAD_9500_id_209,Secondary Collector,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.98; sdi =1.77; age =13.7,mesh_cracks =2.66; shoving =1.29; potholes =0.64,,,,,,,,,,,,
213,CARTWRIGHT ROAD_650_id_158,Primary Collector,seal,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.88; sdi =1.63; age =19.3,mesh_cracks =2.9; shoving =1.18; potholes =1.07,,,,,,,,,,,,,,,,,,
214,PARK TCE_0_id_1849,Primary Collector,ac,,,,,,,,,,,,,,,,RehabAC_UH,pdi =48.69; sdi =32.37; age =9.3,mesh_cracks =90.49; shoving =53.86; potholes =7.82,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,BURROWS STREET_394_id_70,Low Volume,ac,,,,,,,ThinAC,pdi =2.11; sdi =0.24; age =18.6,mesh_cracks =0.12; shoving =0.1; potholes =0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ThinAC,pdi =1.95; sdi =0.92; age =10,mesh_cracks =1; shoving =0.7; potholes =0.1,,,
216,AKURA ROAD_507_id_1,Arterial,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,LEVELS VALLEY ROAD_2007_id_516,Access,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =2.08; sdi =1.91; age =16.4,mesh_cracks =2.27; shoving =1.63; potholes =1.01,,,,,,
218,SILVEREYE ST_0_id_4784,Access,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ThinAC,pdi =1.91; sdi =1.49; age =13.9,mesh_cracks =1.71; shoving =1.22; potholes =0.66
