elem_index,area_name,onrc,surf_class,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037
72,SHAKESPEARE AVENUE_00886,Primary Collector,seal,132.8958,198.0528,273.32093,358.70019,0,0,0,0,0,27.2448,37.65209,164.97367,273.12665,343.82493,430.82696,0
73,SEAFIELD ROAD_7460_id_536,Primary Collector,seal,199238.13,209578.85223,218323.94158,225473.39805,232332.36373,239136.86224,246148.07604,253975.1016,263015.10438,273643.35376,286684.67571,302502.85532,321012.01023,339875.92223,358700.38513,377312.705
74,BEACONSFIELD FLAT ROAD_1800_id_65,Low Volume,seal,0,961.28042,1246.13401,1568.44199,1928.20438,2325.42118,2760.09237,3236.51831,3798.77746,4497.02294,5345.08604,6342.96675,7490.66507,8799.20889,10321.83648,12113.12216
75,ESK ST_697_id_5353,Secondary Collector,ac,3537.6,4549.59841,5659.8763,6868.43368,8175.27053,9505.42913,10753.24618,11920.02763,13021.232,14068.91297,15063.17827,16004.0279,16891.46186,17729.1847,0,0
76,LISMORE MAYFIELD ROAD_680_id_345,Secondary Collector,seal,33.6,269.98209,544.95528,858.5196,1210.67502,1601.42156,2053.72285,2622.47233,3312.95249,4156.90441,0,0,277.01759,355.13363,447.47613,554.04508
77,SYLVAN ST_0_id_2341,Secondary Collector,seal,52208.064,81620.23793,97712.23283,105657.89703,109455.8539,112325.14547,114948.86963,117905.61019,121354.20285,125357.43054,130037.4966,135510.12908,141775.32796,148480.85851,155242.02551,162154.98674
78,NURSERY DRIVE_405_id_441,Access,seal,0,165.26449,357.60203,577.01261,823.49625,1100.50834,1424.20144,1801.09705,2259.1192,2824.70232,3535.32881,4393.46339,5399.10606,6569.15379,7974.34388,9639.58203
79,O'HARA ST_251_id_5536,Secondary Collector,seal,218.4,608.244,708.42966,831.03136,1592.932,1983.4087,2711.43015,3772.23279,0,0,66.36617,149.96923,250.80919,381.17686,809.2006,1163.05326
80,REGENT STREET_6_id_491,Access,seal,0,266.39778,818.71869,1074.96064,1380.33193,1760.11584,2214.31237,2765.35265,0,0,0,0,0,159.37152,202.2901,527.19228
81,RAKAIA RIVER ROAD_5756_id_494,Access,seal,0,827.09683,1779.95885,2858.58604,4062.9784,5393.13595,6849.05867,8471.54117,10427.1697,12878.77441,15833.43982,19291.16595,23251.95279,27812.18348,33251.05209,39636.04067
82,ARUNDEL RAKAIA GORGE ROAD_44176_id_31,Primary Collector,seal,1301.52,1946.94362,2711.44871,3595.03526,4597.70327,5802.7645,7356.36529,9264.3179,0,0,381.13867,543.93974,737.39919,961.51701,2538.85222,3261.51276
83,ARGYLE GROVE_00214,Low Volume,ac,0,2.90608,6.43958,10.60048,15.3888,21.19212,110.86189,135.7941,165.17393,199.00138,241.01437,0,0,4.69475,10.74051,18.13726
84,SELLIERA PLACE_0_id_1369,Low Volume,ac,0,33.67689,74.46704,122.37047,177.38717,241.02426,333.11443,453.65768,602.65401,780.10342,1017.53548,1326.10024,1705.7977,2156.62786,0,0
85,FIELD STREET_00432,Secondary Collector,seal,6251.47688,7776.60529,9584.89048,0,0,0,0,0,269.7024,353.17459,915.96806,2126.40492,2924.05376,3592.42357,4396.66763,5360.26011
86,HASS DRIVE_0_id_7108,Low Volume,ac,0,415.53,491.07976,581.95012,1297.58509,2405.93787,2885.7465,3462.32222,4142.03535,5010.43923,6067.53385,7354.21454,8919.62685,10848.78544,13165.01241,15868.30776
87,PRESTONS RD_4510_id_1934,Arterial,seal,14379.03868,19365.99183,25210.62399,31857.47059,38699.63422,45892.53319,53498.92209,61518.80093,69952.1697,78814.28969,88246.14517,98276.32863,109092.23168,120809.59977,133428.43292,146948.73112
88,SUMMIT RD_24806_id_2327,Access,seal,3424.56,4097.78299,4548.74626,5058.58643,5634.48111,6276.4303,7007.27327,7884.63079,0,811.16617,1220.6973,1781.41378,3834.74571,4468.78716,0,0
89,HERBERT STREET_802_id_139,Access,seal,0,348.93489,765.57167,1249.91034,1873.53972,2648.83381,3590.36016,0,0,0,0,0,0,259.8816,1071.61964,1945.88226
90,POOLES ROAD_402_id_471,Secondary Collector,ac,430.92,723.81861,0,0,24.6554,57.77703,111.45207,198.99208,333.4898,679.05315,1014.69741,1541.59893,2293.14658,2928.72004,3530.20466,4101.15165
91,ACHILLES ST_330_id_2823,Secondary Collector,seal,10663.544,0,4253.517,4595.32811,5017.62927,5868.61536,6594.85227,8264.74577,10227.65484,12303.80113,14967.7586,18546.27433,23278.49496,29191.2835,36633.19436,45833.78219
92,CANAL ROAD_3000_id_151,Regional,seal,85,408.38642,809.45813,1288.21514,3122.96144,4189.13546,5598.98042,0,0,0,0,0,908.16,1544.94957,2448.86309,4148.30559
93,TAURIKURA DRIVE (WESTBOUND)_1397_id_2137,Arterial,ac,12744,14201.22181,15433.82298,16528.41165,17499.51339,18352.66768,19099.50554,19822.93466,20587.11513,21395.14963,22285.80284,23291.78852,24448.86431,0,0,0
94,LOOKER ROAD_15970_id_1716,Low Volume,seal,0,20.37551,43.78334,70.22349,99.69596,132.20074,167.73785,206.92019,252.80807,310.63572,380.59265,0,0,33.55088,41.06295,49.90453
95,STEWART ST_0_id_2297,Secondary Collector,seal,98546.4,0,7203.6,7288.57689,7395.54364,7524.50023,7689.89616,7943.25148,8369.08844,8848.11181,9627.70284,10657.70249,11871.30698,13390.38431,15292.74314,17509.22312
