elem_index,area_name,onrc,surf_class,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037
70,KAIMAI VIEW DRIVE_23_id_1126,Low Volume,ac,12.05,12.05,12.05,12.05,12.05,12.05,12.05,12.05,12.05,12.05,12.05,12.05,12.05,12.05,12.05,12.05
71,LONGBEACH ROAD_6475_id_349,Secondary Collector,seal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
72,SHAKESPEARE AVENUE_00886,Primary Collector,seal,12.03,12.03,12.03,12.03,6.12,6.12,6.12,6.12,6.12,6.12,6.12,6.12,6.12,6.12,6.12,5.64
73,SEAFIELD ROAD_7460_id_536,Primary Collector,seal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
74,BEACONSFIELD FLAT ROAD_1800_id_65,Low Volume,seal,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8
75,ESK ST_697_id_5353,Secondary Collector,ac,12.07,12.07,12.07,12.07,12.07,12.07,12.07,12.07,12.07,12.07,12.07,12.07,12.07,12.07,6.44,6.44
76,LISMORE MAYFIELD ROAD_680_id_345,Secondary Collector,seal,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,6.55,6.55,6.55,6.55,6.55,6.55
77,SYLVAN ST_0_id_2341,Secondary Collector,seal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
78,NURSERY DRIVE_405_id_441,Access,seal,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6
79,O'HARA ST_251_id_5536,Secondary Collector,seal,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.42,8.42,8.42,8.42,8.42,8.42,8.42,8.42
80,REGENT STREET_6_id_491,Access,seal,8,8,8,8,8,8,8,8,7.78,7.78,7.78,7.78,7.78,7.78,7.78,7.78
81,RAKAIA RIVER ROAD_5756_id_494,Access,seal,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5
82,ARUNDEL RAKAIA GORGE ROAD_44176_id_31,Primary Collector,seal,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,5.51,5.51,5.51,5.51,5.51,5.51,5.51,5.51
83,ARGYLE GROVE_00214,Low Volume,ac,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,12.24,12.24,12.24,12.24,12.24
