elem_index,area_name,onrc,surf_class,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037
214,PARK TCE_0_id_1849,Primary Collector,ac,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
215,BURROWS STREET_394_id_70,Low Volume,ac,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
216,AKURA ROAD_507_id_1,Arterial,ac,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
217,LEVELS VALLEY ROAD_2007_id_516,Access,seal,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
218,SILVEREYE ST_0_id_4784,Access,ac,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
219,MONTEREY PLACE_00000,Secondary Collector,seal,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
220,HERBERT ST SOUTH_2320_id_5395,Primary Collector,ac,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
221,R72 - GERALDINE-ARUNDEL ROAD_1808_id_1695,Primary Collector,seal,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
222,LAGOON DRIVE._300_id_634,Access,seal,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
223,TUAI ST_0_id_5785,Access,seal,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
