elem_index,area_name,onrc,surf_class,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037
61,BRIDGE STREET (ASHBURTON)_1138_id_78,Primary Collector,seal,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.13,0.25,0,0,0,0,0,0
62,CALIFORNIA DRIVE_00168,Primary Collector,seal,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0
63,INLAND RD_24440,Primary Collector,seal,0,0,0,0,0,0.1,0.22,0,0,0,0,0,0,0,0,0.1
64,RUSHFORD ROAD_2384_id_5018,Low Volume,seal,0,0.1,0.22,0.35,0.5,0.66,0.83,1.02,1.22,1.48,1.79,2.16,0,0,1.08,1.28
65,LOWER DOWNS ROAD_6798_id_354,Secondary Collector,seal,0,0,0,0,0,0,0,0.1,0.21,0.33,0.46,0.61,0.78,0.96,1.15,1.37
66,MURCHISON DR_198_id_633,Access,seal,0,0.11,0.23,0.36,0,0,0,0,0,0.1,0.24,0.41,0.59,0.8,1.02,0
67,VOGEL ST_98_id_5652,Access,seal,0,0.11,0.23,0.37,0,0,0,0,0,0,0,0,0,0,0.1,0.23
68,DOWNS ROAD_624_id_260,Access,seal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,BOWMONT ST_735_id_5257,Access,seal,0,0,0,0.1,0.22,0.35,0.5,0,0,0,0,0,0.1,0.23,0.38,0.55
70,KAIMAI VIEW DRIVE_23_id_1126,Low Volume,ac,0.08,0.23,0.39,0.56,0.75,0.95,1.21,1.52,1.89,2.31,2.79,3.32,3.91,4.62,5.47,6.46
71,LONGBEACH ROAD_6475_id_349,Secondary Collector,seal,0.08,0,0,0,0,0,0,0,0,0.1,0.23,0,0,0,0,0
72,SHAKESPEARE AVENUE_00886,Primary Collector,seal,0,0.11,0.23,0.38,0,0,0,0,0,0,0,0,0.1,0.26,0.44,0
73,SEAFIELD ROAD_7460_id_536,Primary Collector,seal,0,0.17,0.37,0.6,0.87,1.17,1.57,2.11,2.78,3.58,4.53,0,0,0,0,0
74,BEACONSFIELD FLAT ROAD_1800_id_65,Low Volume,seal,0,0.1,0.21,0.34,0.48,0.64,0.81,1,1.2,1.44,1.74,0,0,0.87,1.07,1.31
75,ESK ST_697_id_5353,Secondary Collector,ac,0,0.11,0.23,0.38,0.53,0.71,0.9,1.1,1.34,1.65,2.01,2.45,2.94,3.51,4.13,4.89
76,LISMORE MAYFIELD ROAD_680_id_345,Secondary Collector,seal,0,0.1,0.22,0.36,0.51,0.67,0,0,0,0,0,0,0,0,0,0.1
77,SYLVAN ST_0_id_2341,Secondary Collector,seal,0,0,0.1,0.24,0.39,0.56,0.75,0.96,1.19,1.48,1.84,2.28,2.79,3.38,4.04,0
78,NURSERY DRIVE_405_id_441,Access,seal,0,0.1,0.22,0.36,0.51,0.67,0.85,0,0,0,0,0,0,0,0,0
79,O'HARA ST_251_id_5536,Secondary Collector,seal,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0
80,REGENT STREET_6_id_491,Access,seal,0,0,0.1,0.21,0.35,0,0,0,0,0,0,0,0,0.1,0.23,0.39
81,RAKAIA RIVER ROAD_5756_id_494,Access,seal,0,0.1,0.22,0.35,0.5,0.66,0.83,1.02,1.23,1.49,1.81,0,0,0.9,1.1,1.34
82,ARUNDEL RAKAIA GORGE ROAD_44176_id_31,Primary Collector,seal,0,0.11,0.23,0,0,0,0,0,0,0,0,0,0.1,0.25,0.42,0
83,ARGYLE GROVE_00214,Low Volume,ac,0,0,0,0,0,0,0.1,0.22,0.35,0.49,0.65,0.83,1.02,1.22,1.48,1.79
84,SELLIERA PLACE_0_id_1369,Low Volume,ac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.21
85,FIELD STREET_00432,Secondary Collector,seal,0,0.12,0,0,0,0,0,0,0,0,0.1,0.25,0.41,0.61,0,0
86,HASS DRIVE_0_id_7108,Low Volume,ac,0,0,0,0,0,0.1,0.22,0.35,0.49,0.66,0.83,1.03,1.24,1.5,1.83,2.21
87,PRESTONS RD_4510_id_1934,Arterial,seal,0.12,0,0,0,0,0,0,0,0.1,0.28,0.49,0.74,0,0,0,0
88,SUMMIT RD_24806_id_2327,Access,seal,0,0.1,0.22,0.36,0.5,0.67,0,0,0,0,0.1,0.23,0.37,0.53,0.71,0.91
89,HERBERT STREET_802_id_139,Access,seal,0,0.11,0.23,0.37,0,0,0,0,0,0,0,0,0.1,0.26,0.44,0.66
90,POOLES ROAD_402_id_471,Secondary Collector,ac,0,0.11,0.24,0.38,0.55,0.72,0.92,1.13,1.38,1.7,2.09,2.54,3.06,3.64,4.29,5.1
91,ACHILLES ST_330_id_2823,Secondary Collector,seal,0.2,0,0,0,0,0,0,0.1,0.23,0,0,0,0,0,0,0.1
92,CANAL ROAD_3000_id_151,Regional,seal,0.04,0.04,0.04,0.04,0.14,0,0,0,0,0,0,0,0.1,0.25,0.43,0
93,TAURIKURA DRIVE (WESTBOUND)_1397_id_2137,Arterial,ac,0,0.16,0.36,0.58,0.84,1.13,1.5,2,2.63,3.38,4.26,5.41,6.88,8.67,10.77,0
94,LOOKER ROAD_15970_id_1716,Low Volume,seal,0,0.1,0.22,0.35,0.5,0.66,0.84,1.03,1.23,1.49,1.81,0,0,0.91,1.11,1.35
