elem_index,area_name,onrc,surf_class,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037
45,THE PARADE_00000,Access,seal,8.86,8.86,8.86,8.86,8.86,8.86,8.86,8.86,8.86,8.86,8.86,8.86,4.97,4.97,4.97,4.97
46,TAYLOR STREET (TU)_0_id_922,Access,seal,4.74,4.74,4.74,4.74,4.74,4.74,4.74,4.74,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56
47,KAIMANAWA STREET_215_id_268,Access,seal,12.04,5.82,5.82,5.82,5.82,5.82,5.82,5.82,5.82,5.82,5.82,5.82,5.82,5.53,5.53,5.53
48,FORTUNE LANE_00000,Low Volume,ac,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4
49,HASSALL STREET_851_id_390,Primary Collector,ac,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2
50,SANDHURST DRIVE_433_id_1031,Arterial,ac,8.65,8.65,8.65,8.65,8.65,8.65,8.65,8.65,8.65,8.65,8.65,8.65,8.65,8.65,8.65,8.65
51,JUNCTION ROAD_2820_id_313,Access,seal,14.6,14.6,14.6,14.6,14.6,14.6,14.6,4.14,4.14,4.14,4.14,4.14,4.14,4.14,4.14,4.14
52,TRIPP SETTLEMENT ROAD_5850_id_953,Access,seal,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,2.51,2.51,2.51,2.51,2.51
53,QUARRY ROAD_9200_id_487,Low Volume,seal,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,4.18,4.18,4.18,4.18,4.18,4.18
54,OBAN ROAD_15_id_426,Access,seal,10.31,10.31,10.31,10.31,10.31,10.31,10.31,10.31,10.31,10.31,10.31,5.88,5.88,5.88,5.88,5.88
55,PEEL FOREST ROAD_10884_id_209,Secondary Collector,seal,8.77,8.77,8.77,8.77,8.77,8.77,8.77,8.77,8.77,5.65,5.65,5.65,5.65,5.65,5.65,5.65
56,TAIEPA RD_895_id_5154,Access,seal,3.69,3.69,3.69,3.69,3.69,3.69,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33
57,WALTHAM RD 3 EAST_298_id_2553,Regional,ac,8.07,8.07,8.07,8.07,8.07,8.07,8.07,8.07,8.07,8.07,8.07,8.07,8.07,8.07,8.61,8.61
58,CHAPMAN STREET (METHVEN)_100_id_113,Access,seal,3.95,3.95,3.95,3.95,3.95,6.96,6.96,6.96,6.96,6.96,6.96,6.96,6.96,6.96,6.96,6.96
59,MOFFAT ROAD_618_id_397,Regional,ac,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5
60,MAYFIELD LANE_0_id_379,Low Volume,ac,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4
61,BRIDGE STREET (ASHBURTON)_1138_id_78,Primary Collector,seal,8.47,8.47,8.47,8.47,8.47,8.47,8.47,8.47,8.47,8.47,4.13,4.13,4.13,4.13,4.13,4.13
62,CALIFORNIA DRIVE_00168,Primary Collector,seal,8.57,8.57,8.57,8.57,8.57,8.57,8.57,8.57,4.26,4.26,4.26,4.26,4.26,4.26,4.26,4.26
63,INLAND RD_24440,Primary Collector,seal,9.25,9.25,9.25,9.25,9.25,9.25,9.25,6.09,6.09,6.09,6.09,6.09,6.09,6.09,6.09,6.09
64,RUSHFORD ROAD_2384_id_5018,Low Volume,seal,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6,2.53,2.53,2.53,2.53
65,LOWER DOWNS ROAD_6798_id_354,Secondary Collector,seal,8.95,8.95,8.95,8.95,8.95,8.95,8.95,8.95,8.95,8.95,8.95,8.95,8.95,8.95,8.95,8.95
66,MURCHISON DR_198_id_633,Access,seal,12.04,12.04,12.04,12.04,2.73,2.73,2.73,2.73,2.73,2.73,2.73,2.73,2.73,2.73,2.73,2.6
67,VOGEL ST_98_id_5652,Access,seal,12.01,12.01,12.01,12.01,5.95,5.95,5.95,5.95,5.95,5.95,5.95,5.95,5.95,5.95,5.95,5.95
68,DOWNS ROAD_624_id_260,Access,seal,11.36,11.36,11.36,11.36,11.36,11.36,11.36,11.36,11.36,11.36,11.36,11.36,11.36,11.36,11.36,11.36
69,BOWMONT ST_735_id_5257,Access,seal,4.71,4.71,4.71,4.71,4.71,4.71,4.71,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
70,KAIMAI VIEW DRIVE_23_id_1126,Low Volume,ac,26.7,26.7,26.7,26.7,26.7,26.7,26.7,26.7,26.7,26.7,26.7,26.7,26.7,26.7,26.7,26.7
71,LONGBEACH ROAD_6475_id_349,Secondary Collector,seal,10.6,5.47,5.47,5.47,5.47,5.47,5.47,5.47,5.47,5.47,5.47,5.27,5.27,5.27,5.27,5.27
72,SHAKESPEARE AVENUE_00886,Primary Collector,seal,12.02,12.02,12.02,12.02,4.25,4.25,4.25,4.25,4.25,4.25,4.25,4.25,4.25,4.25,4.25,4.03
73,SEAFIELD ROAD_7460_id_536,Primary Collector,seal,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,6.66,6.64,6.64,6.64,6.64
74,BEACONSFIELD FLAT ROAD_1800_id_65,Low Volume,seal,6.81,6.81,6.81,6.81,6.81,6.81,6.81,6.81,6.81,6.81,6.81,4.71,4.71,4.71,4.71,4.71
75,ESK ST_697_id_5353,Secondary Collector,ac,23.1,23.1,23.1,23.1,23.1,23.1,23.1,23.1,23.1,23.1,23.1,23.1,23.1,23.1,23.1,23.1
76,LISMORE MAYFIELD ROAD_680_id_345,Secondary Collector,seal,12.01,12.01,12.01,12.01,12.01,12.01,5.65,5.65,5.65,5.65,5.65,5.65,5.65,5.65,5.65,5.65
77,SYLVAN ST_0_id_2341,Secondary Collector,seal,4.57,4.57,4.57,4.57,4.57,4.57,4.57,4.57,4.57,4.57,4.57,4.57,4.57,4.57,4.57,2.98
78,NURSERY DRIVE_405_id_441,Access,seal,23.6,23.6,23.6,23.6,23.6,23.6,23.6,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71
