elem_index,area_name,onrc,surf_class,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037
60,MAYFIELD LANE_0_id_379,Low Volume,ac,23.4,23.4,23.4,15.04,15.04,15.04,15.04,15.04,15.04,15.04,15.04,15.04,15.04,15.04,15.04,15.04
61,BRIDGE STREET (ASHBURTON)_1138_id_78,Primary Collector,seal,9.36,9.36,9.36,9.36,9.36,9.36,9.36,9.36,9.36,9.36,9.36,9.36,9.36,9.36,9.36,9.36
62,CALIFORNIA DRIVE_00168,Primary Collector,seal,8.85,8.85,8.85,8.85,8.85,8.85,8.85,8.85,7.44,7.44,7.44,7.44,7.44,7.44,7.44,7.44
63,INLAND RD_24440,Primary Collector,seal,9.08,9.08,9.08,9.08,9.08,9.08,9.08,9.08,9.08,9.08,9.08,9.08,9.08,9.08,9.08,9.08
64,RUSHFORD ROAD_2384_id_5018,Low Volume,seal,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6,3.71,3.71,3.71,3.71,3.71
65,LOWER DOWNS ROAD_6798_id_354,Secondary Collector,seal,9.28,9.28,9.28,9.28,9.28,9.28,9.28,9.28,9.28,9.28,9.28,9.28,9.28,8.81,8.81,8.81
66,MURCHISON DR_198_id_633,Access,seal,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,4.7,4.7,4.7,4.7,4.7,4.7,4.7
67,VOGEL ST_98_id_5652,Access,seal,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,10.44,10.44,10.44,10.44,10.44,10.44,10.44,10.44
68,DOWNS ROAD_624_id_260,Access,seal,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,11.62,11.62
69,BOWMONT ST_735_id_5257,Access,seal,5.12,5.12,5.12,5.12,5.12,5.12,5.12,4.74,4.74,4.74,4.74,4.74,4.74,4.74,4.74,4.74
70,KAIMAI VIEW DRIVE_23_id_1126,Low Volume,ac,26.7,26.7,26.7,26.7,26.7,26.7,26.7,26.7,26.7,26.7,26.7,26.7,26.7,26.7,26.7,26.7
71,LONGBEACH ROAD_6475_id_349,Secondary Collector,seal,4.49,4.49,7.74,7.74,7.74,7.74,7.74,7.74,7.74,7.74,7.74,7.74,7.74,7.74,7.74,7.74
72,SHAKESPEARE AVENUE_00886,Primary Collector,seal,21.9,21.9,21.9,21.9,7.73,7.73,7.73,7.73,7.73,7.73,7.73,7.73,7.73,7.73,7.73,7.51
73,SEAFIELD ROAD_7460_id_536,Primary Collector,seal,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6
74,BEACONSFIELD FLAT ROAD_1800_id_65,Low Volume,seal,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01
75,ESK ST_697_id_5353,Secondary Collector,ac,23.1,23.1,23.1,23.1,23.1,23.1,23.1,23.1,23.1,23.1,23.1,23.1,23.1,23.1,9.14,9.14
76,LISMORE MAYFIELD ROAD_680_id_345,Secondary Collector,seal,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,8.42,8.42,8.42,8.42,8.42,8.42
77,SYLVAN ST_0_id_2341,Secondary Collector,seal,4.18,4.18,4.18,4.18,4.18,4.18,4.18,4.18,4.18,4.18,4.18,4.18,4.18,4.18,4.18,4.18
78,NURSERY DRIVE_405_id_441,Access,seal,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6
79,O'HARA ST_251_id_5536,Secondary Collector,seal,11.53,11.53,11.53,11.53,11.53,11.53,11.53,11.53,10.13,10.13,10.13,10.13,10.13,10.13,10.13,10.13
80,REGENT STREET_6_id_491,Access,seal,9.36,9.36,9.36,9.36,9.36,9.36,9.36,9.36,8.48,8.48,8.48,8.48,8.48,8.48,8.48,8.48
81,RAKAIA RIVER ROAD_5756_id_494,Access,seal,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5
82,ARUNDEL RAKAIA GORGE ROAD_44176_id_31,Primary Collector,seal,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,7.65,7.65,7.65,7.65,7.65,7.65,7.65,7.65
83,ARGYLE GROVE_00214,Low Volume,ac,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,14.75,14.75,14.75,14.75,14.75
84,SELLIERA PLACE_0_id_1369,Low Volume,ac,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,14.92,14.92
85,FIELD STREET_00432,Secondary Collector,seal,27,27,27,8.16,8.16,8.16,8.16,8.16,8.16,8.16,8.16,8.16,8.16,8.16,8.16,8.16
86,HASS DRIVE_0_id_7108,Low Volume,ac,9.51,9.51,9.51,9.51,9.51,9.51,9.51,9.51,9.51,9.51,9.51,9.51,9.51,9.51,9.51,9.51
87,PRESTONS RD_4510_id_1934,Arterial,seal,12.01,12.01,12.01,12.01,12.01,12.01,12.01,12.01,12.01,12.01,12.01,12.01,12.01,12.01,12.01,12.01
