elem_index,area_name,onrc,surf_class,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037
55,PEEL FOREST ROAD_10884_id_209,Secondary Collector,seal,5.375,5.648,5.921,6.192,6.462,6.731,7.02,7.33,7.667,5.834,6.102,6.369,6.637,6.904,7.17,7.436
56,TAIEPA RD_895_id_5154,Access,seal,4.875,5.15,5.443,5.758,6.098,6.467,5.234,5.506,5.778,6.049,6.323,6.613,6.93,7.279,7.665,8.101
57,WALTHAM RD 3 EAST_298_id_2553,Regional,ac,5.2,5.266,5.34,5.431,5.54,5.664,5.807,5.971,6.158,6.374,6.642,6.992,7.481,8.196,2.2,2.251
58,CHAPMAN STREET (METHVEN)_100_id_113,Access,seal,4.675,4.868,5.061,5.255,5.448,4.724,4.91,5.095,5.279,5.464,5.648,5.831,6.015,6.199,6.384,6.569
59,MOFFAT ROAD_618_id_397,Regional,ac,4.5,4.549,4.597,4.645,4.692,4.746,4.809,4.881,4.965,5.063,5.173,5.294,5.436,5.615,5.854,6.178
60,MAYFIELD LANE_0_id_379,Low Volume,ac,4,4.105,4.208,4.311,4.411,4.509,4.615,4.726,4.844,4.97,5.105,5.251,5.411,5.588,5.788,6.026
61,BRIDGE STREET (ASHBURTON)_1138_id_78,Primary Collector,seal,5.5,5.67,5.839,6.006,6.172,6.337,6.502,6.668,6.834,7.011,5.505,5.668,5.831,5.993,6.154,6.315
62,CALIFORNIA DRIVE_00168,Primary Collector,seal,4,4.149,4.295,4.441,4.586,4.73,4.872,5.012,4.506,4.653,4.799,4.945,5.09,5.234,5.378,5.521
63,INLAND RD_24440,Primary Collector,seal,5.5,5.752,6.004,6.253,6.502,6.753,7.021,5.511,5.759,6.008,6.256,6.503,6.75,6.997,7.243,7.492
64,RUSHFORD ROAD_2384_id_5018,Low Volume,seal,4.5,4.827,5.175,5.547,5.944,6.384,6.867,7.406,8.005,8.676,9.437,10.309,7.154,7.474,7.793,8.397
65,LOWER DOWNS ROAD_6798_id_354,Secondary Collector,seal,5.55,5.833,6.115,6.397,6.678,6.959,7.236,7.514,7.811,8.131,8.477,8.85,9.253,9.704,10.202,10.766
66,MURCHISON DR_198_id_633,Access,seal,5.975,6.157,6.353,6.567,5.283,5.462,5.64,5.817,5.996,6.172,6.364,6.577,6.815,7.084,7.389,5.694
67,VOGEL ST_98_id_5652,Access,seal,5.35,5.522,5.706,5.906,4.953,5.123,5.293,5.463,5.633,5.802,5.971,6.141,6.311,6.481,6.649,6.831
68,DOWNS ROAD_624_id_260,Access,seal,5.65,5.859,6.068,6.277,6.485,6.69,6.895,7.098,7.301,7.505,7.709,7.911,8.113,8.313,8.512,8.709
69,BOWMONT ST_735_id_5257,Access,seal,5,5.185,5.367,5.551,5.749,5.964,6.2,5.1,5.282,5.465,5.647,5.83,6.013,6.21,6.427,6.668
70,KAIMAI VIEW DRIVE_23_id_1126,Low Volume,ac,4,4.045,4.097,4.156,4.227,4.311,4.413,4.534,4.683,4.874,5.128,5.467,5.935,6.596,7.506,8.672
71,LONGBEACH ROAD_6475_id_349,Secondary Collector,seal,5,4.5,4.76,5.024,5.289,5.553,5.818,6.082,6.349,6.617,6.906,5.453,5.709,5.97,6.231,6.493
72,SHAKESPEARE AVENUE_00886,Primary Collector,seal,4.3,4.455,4.622,4.804,4.402,4.555,4.708,4.86,5.013,5.165,5.317,5.471,5.623,5.789,5.975,4.987
73,SEAFIELD ROAD_7460_id_536,Primary Collector,seal,5.875,6.227,6.618,7.068,7.589,8.202,8.925,9.795,10.849,12.082,13.479,4,4,4.254,4.507,4.76
74,BEACONSFIELD FLAT ROAD_1800_id_65,Low Volume,seal,5.5,5.82,6.166,6.536,6.931,7.366,7.844,8.375,8.966,9.627,10.372,7.186,7.499,7.812,8.338,8.928
75,ESK ST_697_id_5353,Secondary Collector,ac,4.525,4.574,4.625,4.68,4.742,4.813,4.897,4.997,5.112,5.248,5.415,5.631,5.916,6.302,6.852,7.622
76,LISMORE MAYFIELD ROAD_680_id_345,Secondary Collector,seal,5.55,5.82,6.106,6.413,6.75,7.117,5.559,5.825,6.092,6.358,6.623,6.889,7.153,7.42,7.687,7.954
77,SYLVAN ST_0_id_2341,Secondary Collector,seal,4.225,4.428,4.653,4.906,5.187,5.496,5.842,6.225,6.659,7.15,7.728,8.416,9.24,10.22,11.35,3
78,NURSERY DRIVE_405_id_441,Access,seal,5.55,5.726,5.915,6.119,6.344,6.592,6.867,5.433,5.607,5.78,5.954,6.126,6.299,6.471,6.643,6.816
79,O'HARA ST_251_id_5536,Secondary Collector,seal,5,5.164,5.325,5.486,5.646,5.804,5.962,6.118,5.059,5.222,5.384,5.546,5.707,5.867,6.026,6.185
80,REGENT STREET_6_id_491,Access,seal,4.5,4.676,4.852,5.043,5.249,4.624,4.798,4.972,5.146,5.319,5.491,5.665,5.839,6.011,6.197,6.402
81,RAKAIA RIVER ROAD_5756_id_494,Access,seal,5.55,5.856,6.185,6.538,6.917,7.33,7.789,8.296,8.868,9.51,10.241,7.12,7.42,7.72,8.235,8.816
82,ARUNDEL RAKAIA GORGE ROAD_44176_id_31,Primary Collector,seal,7,7.264,7.545,5.773,6.028,6.284,6.538,6.793,7.047,7.3,7.556,7.812,8.072,8.346,8.644,6.322
83,ARGYLE GROVE_00214,Low Volume,ac,6,6.102,6.204,6.306,6.407,6.508,6.609,6.718,6.836,6.965,7.107,7.265,7.44,7.636,7.859,8.117
84,SELLIERA PLACE_0_id_1369,Low Volume,ac,4,4.106,4.211,4.317,4.421,4.525,4.629,4.732,4.835,4.936,5.037,5.135,5.232,5.325,5.415,5.515
85,FIELD STREET_00432,Secondary Collector,seal,6,6.187,5.093,5.257,5.421,5.584,5.747,5.91,6.074,6.237,6.4,6.575,6.77,6.991,5.496,5.656
86,HASS DRIVE_0_id_7108,Low Volume,ac,2.2,2.293,2.384,2.474,2.564,2.653,2.755,2.864,2.983,3.114,3.259,3.421,3.601,3.805,4.041,4.32
87,PRESTONS RD_4510_id_1934,Arterial,seal,6,5,5.14,5.28,5.42,5.558,5.696,5.833,5.97,6.115,6.278,6.461,5.231,5.368,5.505,5.642
88,SUMMIT RD_24806_id_2327,Access,seal,9.5,9.812,10.15,10.512,10.9,11.327,7.664,7.958,8.252,8.546,8.841,9.158,9.502,9.876,10.285,10.748
89,HERBERT STREET_802_id_139,Access,seal,6.075,6.244,6.426,6.624,5.312,5.48,5.648,5.815,5.982,6.149,6.316,6.483,6.65,6.828,7.029,7.258
90,POOLES ROAD_402_id_471,Secondary Collector,ac,4,4.061,4.131,4.208,4.294,4.39,4.496,4.61,4.735,4.878,5.049,5.265,5.546,5.924,6.456,7.207
91,ACHILLES ST_330_id_2823,Secondary Collector,seal,4,4,4.172,4.35,4.529,4.708,4.889,5.072,5.266,4.633,4.803,4.978,5.155,5.333,5.513,5.692
92,CANAL ROAD_3000_id_151,Regional,seal,7,7.231,7.461,7.691,7.92,5.96,6.183,6.406,6.628,6.85,7.071,7.293,7.517,7.757,8.021,6.011
93,TAURIKURA DRIVE (WESTBOUND)_1397_id_2137,Arterial,ac,8.55,8.662,8.792,8.944,9.126,9.346,9.613,9.951,10.403,11.048,11.942,13.088,14.467,16.021,17.871,2.2
94,LOOKER ROAD_15970_id_1716,Low Volume,seal,4,4.311,4.643,5,5.384,5.803,6.267,6.782,7.361,8.01,8.748,6.374,6.678,6.982,7.506,8.094
95,STEWART ST_0_id_2297,Secondary Collector,seal,4.325,4.162,4.318,4.495,4.672,4.847,5.022,5.196,5.369,5.542,5.713,5.894,6.093,6.315,6.564,6.844
96,HARPER AVE 2 SOUTH_697_id_2778,Regional,seal,5,5.135,4.568,4.702,4.837,4.971,5.105,5.241,5.375,5.51,5.657,5.826,6.023,5.011,5.143,5.277
