elem_index,area_name,onrc,surf_class,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037
98,PINEHAVEN RD/WYNDHAM RD ROUNDABOUT_00000,Primary Collector,ac,8.1,9.1,10.1,11.1,12.1,13.1,14.1,15.1,16.1,17.1,18.1,19.1,20.1,21.1,22.1,23.1
99,AROWHENUA STATION ROAD_1550_id_32,Secondary Collector,seal,0.5,1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,0
100,WINCHESTER-HANGING ROCK ROAD_12500_id_1015,Access,seal,0.6,1.6,2.6,3.6,4.6,5.6,6.6,7.6,8.6,9.6,10.6,11.6,12.6,13.6,14.6,15.6
101,WHARF STREET_267_id_661,Primary Collector,seal,4.5,5.5,6.5,7.5,8.5,9.5,0,0,1,2,3,4,5,6,7,8
102,BUSCOT GATE_0_id_404,Low Volume,ac,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,0,1,2,3,4,5,6
103,RABY LANE_0_id_7095,Access,ac,5.8,6.8,7.8,8.8,9.8,10.8,11.8,12.8,13.8,14.8,15.8,16.8,17.8,18.8,19.8,20.8
104,TANCRED STREET (RAKAIA)_714_id_730,Low Volume,seal,6.3,7.3,8.3,9.3,10.3,11.3,12.3,13.3,14.3,0,1,2,3,4,5,6
105,WHITBY ST_216_id_2610,Secondary Collector,seal,10.3,11.3,12.3,13.3,14.3,0,1,2,3,4,5,6,7,8,9,10
106,MCLEANS ISLAND RD_8778_id_1588,Primary Collector,seal,17.6,18.6,19.6,20.6,0,1,2,3,4,5,6,7,8,9,10,0
107,THOMPSONS TRACK_22500_id_591,Primary Collector,seal,14.3,0,1,2,3,4,5,6,7,8,9,10,0,1,2,3
108,HINDS RIVER ROAD_0_id_282,Low Volume,seal,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,0,1,2,3,4
109,VICTORIA AVE_502_id_5648,Arterial,ac,10.1,11.1,12.1,13.1,14.1,15.1,16.1,17.1,0,1,2,3,4,5,6,7
110,BONNINGTONS ROAD_1179_id_71,Low Volume,seal,5.4,6.4,7.4,8.4,9.4,10.4,11.4,12.4,13.4,14.4,15.4,16.4,17.4,18.4,19.4,0
111,BREMNERS ROAD_0_id_77,Primary Collector,ac,16.3,17.3,18.3,19.3,20.3,21.3,22.3,23.3,24.3,25.3,26.3,27.3,28.3,29.3,30.3,31.3
112,FLINDERS RD_649_id_2729,Access,seal,20.7,21.7,22.7,0,1,2,3,4,5,6,7,8,9,10,0,1
113,ELLES RD_3341_id_5350,Arterial,ac,14.1,15.1,16.1,17.1,18.1,19.1,20.1,21.1,22.1,23.1,24.1,25.1,26.1,0,1,2
114,FOURTH AVENUE (WEST)_251_id_176,Low Volume,ac,23.9,24.9,25.9,26.9,27.9,28.9,29.9,30.9,31.9,32.9,33.9,34.9,35.9,36.9,37.9,38.9
115,HAY ST_628_id_1101,Primary Collector,seal,16.3,17.3,0,1,2,3,4,5,6,7,8,9,10,0,1,2
