elem_index,area_name,onrc,surf_class,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037
81,RAKAIA RIVER ROAD_5756_id_494,Access,seal,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
82,ARUNDEL RAKAIA GORGE ROAD_44176_id_31,Primary Collector,seal,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
83,ARGYLE GROVE_00214,Low Volume,ac,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
84,SELLIERA PLACE_0_id_1369,Low Volume,ac,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
85,FIELD STREET_00432,Secondary Collector,seal,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
86,HASS DRIVE_0_id_7108,Low Volume,ac,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
87,PRESTONS RD_4510_id_1934,Arterial,seal,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
88,SUMMIT RD_24806_id_2327,Access,seal,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
89,HERBERT STREET_802_id_139,Access,seal,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
90,POOLES ROAD_402_id_471,Secondary Collector,ac,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
91,ACHILLES ST_330_id_2823,Secondary Collector,seal,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
92,CANAL ROAD_3000_id_151,Regional,seal,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
93,TAURIKURA DRIVE (WESTBOUND)_1397_id_2137,Arterial,ac,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
94,LOOKER ROAD_15970_id_1716,Low Volume,seal,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
95,STEWART ST_0_id_2297,Secondary Collector,seal,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
96,HARPER AVE 2 SOUTH_697_id_2778,Regional,seal,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
97,BUCKLANDS CRESCENT_164_id_1365,Low Volume,ac,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
98,PINEHAVEN RD/WYNDHAM RD ROUNDABOUT_00000,Primary Collector,ac,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
99,AROWHENUA STATION ROAD_1550_id_32,Secondary Collector,seal,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
100,WINCHESTER-HANGING ROCK ROAD_12500_id_1015,Access,seal,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
101,WHARF STREET_267_id_661,Primary Collector,seal,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
102,BUSCOT GATE_0_id_404,Low Volume,ac,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
103,RABY LANE_0_id_7095,Access,ac,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
104,TANCRED STREET (RAKAIA)_714_id_730,Low Volume,seal,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
105,WHITBY ST_216_id_2610,Secondary Collector,seal,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
106,MCLEANS ISLAND RD_8778_id_1588,Primary Collector,seal,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
107,THOMPSONS TRACK_22500_id_591,Primary Collector,seal,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
108,HINDS RIVER ROAD_0_id_282,Low Volume,seal,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
109,VICTORIA AVE_502_id_5648,Arterial,ac,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
110,BONNINGTONS ROAD_1179_id_71,Low Volume,seal,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
111,BREMNERS ROAD_0_id_77,Primary Collector,ac,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
112,FLINDERS RD_649_id_2729,Access,seal,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
113,ELLES RD_3341_id_5350,Arterial,ac,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
114,FOURTH AVENUE (WEST)_251_id_176,Low Volume,ac,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
115,HAY ST_628_id_1101,Primary Collector,seal,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
116,STRICKLAND ST_722_id_2315,Primary Collector,ac,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
117,AVON RD_0_id_5094,Secondary Collector,seal,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
118,FERGUSSON DRIVE_07197,Arterial,ac,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
